order,feature,cell_type,gene,age_pearson,abs_corr,modality,source_mode,required_from_model
107,DC__FCER1G,DC,FCER1G,0.3884728316649666,0.3884728316649666,RNA,model_prediction,True
108,CD4_Naïve__DPP4,CD4_Naïve,DPP4,0.3884288574000661,0.3884288574000661,RNA,model_prediction,True
109,cMono__EIF4A2,cMono,EIF4A2,-0.3884210815941886,0.3884210815941886,RNA,model_prediction,True
110,immature_T__B2M,immature_T,B2M,0.3879587874403375,0.3879587874403375,RNA,model_prediction,True
111,CD4_Tcm__SH3BGRL3,CD4_Tcm,SH3BGRL3,0.387486041844052,0.387486041844052,RNA,model_prediction,True
112,CD4_Naïve__STAT4,CD4_Naïve,STAT4,0.3862572606434897,0.3862572606434897,RNA,model_prediction,True
113,cMono__OS9,cMono,OS9,0.3859798823661985,0.3859798823661985,RNA,model_prediction,True
114,CD4_Naïve__EDA,CD4_Naïve,EDA,0.3856217620930778,0.3856217620930778,RNA,model_prediction,True
115,NKT__GIMAP7,NKT,GIMAP7,0.3855895622996764,0.3855895622996764,RNA,model_prediction,True
116,CD4_Tcm__CRIP2,CD4_Tcm,CRIP2,0.3851729022018668,0.3851729022018668,RNA,model_prediction,True
117,CD4_Naïve__AFF3,CD4_Naïve,AFF3,-0.3850768643665222,0.3850768643665222,RNA,model_prediction,True
118,CD4_Naïve__SRP68,CD4_Naïve,SRP68,0.3844078488109153,0.3844078488109153,RNA,model_prediction,True
119,cMono__UQCRB,cMono,UQCRB,-0.3844036038995024,0.3844036038995024,RNA,model_prediction,True
120,CD4_Naïve__SERPINE2,CD4_Naïve,SERPINE2,-0.3842000694773312,0.3842000694773312,RNA,model_prediction,True
121,cMono__STX16,cMono,STX16,-0.3837079447116346,0.3837079447116346,RNA,model_prediction,True
122,CD4_Tcm__SYT11,CD4_Tcm,SYT11,0.3835555266019702,0.3835555266019702,RNA,model_prediction,True
